id;Genero;Edad;Pasajero_frecuente;Tipo_viaje;Clase;Distancia_volada;Comodidad;Servicio_a_bordo;Demora_despegue;Satisfaccion
38167;M;49;SI;Vacaciones;Eco;1249;3;3;41;neutral o insatisfecho
29158;F;30;NO;Negocios;Eco Plus;954;3;2;4;neutral o insatisfecho
9384;F;42;SI;Vacaciones;Eco;441;4;5;13;neutral o insatisfecho
46192;F;41;SI;Negocios;Business;472;2;3;0;satisfecho
110656;M;36;SI;Negocios;Business;1005;4;2;27;neutral o insatisfecho
12843;F;47;SI;Vacaciones;Eco;641;4;2;12;neutral o insatisfecho
34207;F;32;SI;Vacaciones;Eco;1046;5;2;3;neutral o insatisfecho
38105;F;43;SI;Negocios;Eco;1197;4;1;12;neutral o insatisfecho
77650;F;41;SI;Negocios;Business;689;5;4;0;satisfecho
9804;F;32;SI;Negocios;Business;2089;4;4;4;satisfecho
53420;M;25;NO;Negocios;Eco;2442;4;2;44;satisfecho
114430;F;49;SI;Negocios;Business;3471;1;2;56;neutral o insatisfecho
83932;F;43;SI;Negocios;Business;4000;5;5;0;satisfecho
22734;M;37;NO;Negocios;Eco;147;3;2;0;neutral o insatisfecho
82654;F;54;SI;Negocios;Business;3015;5;4;0;satisfecho
83672;F;34;NO;Negocios;Eco;577;5;1;0;neutral o insatisfecho
128999;F;40;SI;Negocios;Business;2704;4;2;0;satisfecho
73949;F;48;SI;Negocios;Eco;718;1;2;10;neutral o insatisfecho
97357;M;50;SI;Negocios;Business;443;3;4;0;satisfecho
117312;M;37;SI;Vacaciones;Eco Plus;325;5;4;3;satisfecho
77336;M;46;SI;Negocios;Business;1960;4;4;39;satisfecho
115402;M;34;SI;Negocios;Business;2581;4;4;0;satisfecho
88076;M;50;SI;Negocios;Business;1677;5;4;0;satisfecho
87645;F;25;SI;Negocios;Business;606;5;5;3;satisfecho
25642;F;47;SI;Vacaciones;Eco;526;4;1;0;neutral o insatisfecho
73159;F;39;SI;Negocios;Business;1145;4;5;0;satisfecho
18063;F;40;SI;Negocios;Business;3478;4;2;76;neutral o insatisfecho
15392;F;39;SI;Negocios;Eco;433;3;3;49;neutral o insatisfecho
129726;F;21;NO;Negocios;Eco;447;3;4;0;satisfecho
27157;M;40;SI;Negocios;Eco;2701;2;4;0;neutral o insatisfecho
15209;M;45;SI;Negocios;Eco;445;4;2;0;satisfecho
2330;F;27;SI;Vacaciones;Eco;691;5;2;76;neutral o insatisfecho
125723;F;67;SI;Vacaciones;Eco;759;3;4;0;neutral o insatisfecho
25211;F;35;SI;Negocios;Eco;925;4;5;34;satisfecho
37783;M;43;SI;Negocios;Eco Plus;1035;4;5;29;satisfecho
74074;M;32;SI;Negocios;Business;2739;4;5;338;satisfecho
79709;M;57;SI;Vacaciones;Eco;760;1;5;0;neutral o insatisfecho
117229;M;33;SI;Vacaciones;Eco;370;1;1;14;neutral o insatisfecho
55461;M;38;SI;Vacaciones;Business;1825;5;5;0;neutral o insatisfecho
126469;F;51;SI;Negocios;Business;1849;4;5;0;satisfecho
78993;M;49;SI;Negocios;Business;356;4;5;0;satisfecho
56747;M;31;SI;Negocios;Business;1085;4;3;3;satisfecho
61041;F;22;NO;Negocios;Eco;1117;2;4;0;neutral o insatisfecho
82686;F;72;SI;Negocios;Business;1934;5;4;0;satisfecho
24961;M;54;NO;Negocios;Business;226;1;5;0;neutral o insatisfecho
4004;M;49;SI;Negocios;Business;419;4;4;0;satisfecho
90581;M;50;SI;Negocios;Business;2779;4;5;0;satisfecho
32547;M;35;SI;Negocios;Business;3950;2;5;0;satisfecho
46674;F;69;SI;Vacaciones;Eco;125;4;1;0;neutral o insatisfecho
97120;F;55;SI;Negocios;Business;3686;5;3;5;satisfecho
65415;F;50;SI;Negocios;Business;631;5;5;2;satisfecho
73843;M;27;NO;Negocios;Business;785;4;5;0;satisfecho
82646;F;23;NO;Negocios;Business;120;2;3;0;neutral o insatisfecho
13198;F;36;SI;Vacaciones;Eco;542;1;3;0;neutral o insatisfecho
30819;F;49;SI;Negocios;Business;1026;3;2;0;neutral o insatisfecho
577;F;48;SI;Negocios;Business;164;5;4;0;satisfecho
68389;F;28;SI;Negocios;Business;1045;5;3;0;satisfecho
73529;M;58;SI;Negocios;Business;594;4;2;0;satisfecho
18960;F;25;NO;Negocios;Eco Plus;500;5;1;0;neutral o insatisfecho
28965;F;23;NO;Negocios;Eco;1050;1;2;0;neutral o insatisfecho
97897;M;22;NO;Negocios;Eco;722;2;3;0;neutral o insatisfecho
81827;M;57;SI;Vacaciones;Eco;1310;3;5;3;neutral o insatisfecho
118444;F;57;SI;Negocios;Business;1698;4;4;15;satisfecho
67162;F;27;SI;Vacaciones;Eco;918;4;5;13;satisfecho
79679;F;20;SI;Vacaciones;Eco;762;5;4;31;neutral o insatisfecho
114288;F;67;SI;Vacaciones;Eco;862;4;1;0;satisfecho
64784;M;34;SI;Negocios;Business;2157;4;5;0;satisfecho
65505;F;23;SI;Vacaciones;Eco Plus;1067;2;3;0;neutral o insatisfecho
94237;F;44;SI;Negocios;Business;2852;5;5;0;satisfecho
3129;F;50;SI;Negocios;Business;140;5;4;0;satisfecho
55373;F;27;SI;Negocios;Business;413;5;5;32;satisfecho
50001;F;45;SI;Negocios;Business;56;4;4;0;neutral o insatisfecho
27685;F;62;SI;Negocios;Business;3740;3;4;60;neutral o insatisfecho
98450;F;50;SI;Negocios;Business;3905;5;5;0;satisfecho
20987;M;37;SI;Vacaciones;Eco;721;3;4;0;neutral o insatisfecho
64683;M;48;SI;Negocios;Business;1969;4;5;0;satisfecho
2748;M;59;SI;Negocios;Business;3778;5;5;0;satisfecho
23247;M;34;SI;Negocios;Business;3990;5;4;0;satisfecho
111509;F;37;SI;Negocios;Eco;391;2;2;44;neutral o insatisfecho
49166;M;42;NO;Negocios;Eco;308;2;2;0;neutral o insatisfecho
94230;M;45;SI;Negocios;Business;677;5;4;0;satisfecho
70185;F;49;SI;Negocios;Business;1562;4;3;3;satisfecho
128180;F;18;SI;Vacaciones;Eco;1972;3;3;0;neutral o insatisfecho
114218;F;31;SI;Negocios;Business;3189;3;1;16;neutral o insatisfecho
77064;M;28;SI;Negocios;Business;991;5;5;0;satisfecho
21403;F;23;SI;Negocios;Business;331;4;2;0;satisfecho
99975;F;40;SI;Negocios;Business;1944;4;3;0;satisfecho
7345;F;39;SI;Vacaciones;Eco;606;4;4;36;neutral o insatisfecho
90891;F;37;SI;Negocios;Eco;545;2;3;67;neutral o insatisfecho
81222;M;53;SI;Vacaciones;Eco;1426;1;2;0;neutral o insatisfecho
47030;M;52;SI;Negocios;Eco;639;5;3;0;satisfecho
103259;F;27;SI;Negocios;Business;888;5;4;38;satisfecho
84368;F;52;NO;Negocios;Business;591;4;5;0;neutral o insatisfecho
14553;M;21;SI;Vacaciones;Eco;368;4;2;0;neutral o insatisfecho
96220;F;49;SI;Negocios;Business;687;3;3;0;neutral o insatisfecho
13448;M;25;SI;Vacaciones;Eco;491;4;2;0;neutral o insatisfecho
78873;M;28;SI;Negocios;Business;1995;2;3;0;satisfecho
41836;F;59;SI;Negocios;Business;3581;1;4;0;satisfecho
8855;F;44;SI;Negocios;Business;539;5;4;0;satisfecho
57544;F;45;SI;Vacaciones;Eco;413;2;5;0;neutral o insatisfecho
40769;F;54;SI;Negocios;Eco;501;4;2;0;neutral o insatisfecho
35721;F;42;SI;Vacaciones;Eco;2576;4;5;96;neutral o insatisfecho
110580;M;24;SI;Negocios;Eco;674;1;4;14;neutral o insatisfecho
42610;M;54;SI;Negocios;Eco;223;3;2;0;neutral o insatisfecho
53712;M;44;SI;Vacaciones;Eco;1208;5;2;10;neutral o insatisfecho
89978;M;48;SI;Negocios;Business;3934;4;5;0;satisfecho
15748;M;29;SI;Negocios;Business;3890;2;5;165;neutral o insatisfecho
50143;F;33;SI;Negocios;Business;2814;1;2;0;satisfecho
95008;M;37;SI;Vacaciones;Eco;528;3;1;27;neutral o insatisfecho
61934;F;22;NO;Negocios;Eco;550;5;4;0;neutral o insatisfecho
10366;M;43;SI;Negocios;Business;2130;5;4;0;satisfecho
12797;M;27;NO;Negocios;Eco;817;1;1;146;neutral o insatisfecho
128748;F;67;SI;Negocios;Business;1893;2;3;0;neutral o insatisfecho
90148;M;22;SI;Negocios;Business;2369;3;4;0;neutral o insatisfecho
17745;M;53;SI;Negocios;Business;456;3;3;0;neutral o insatisfecho
85964;F;54;SI;Negocios;Business;1714;5;4;0;satisfecho
93745;M;20;NO;Negocios;Business;368;1;5;0;satisfecho
7830;M;48;SI;Vacaciones;Eco;650;3;2;0;neutral o insatisfecho
69606;M;35;SI;Vacaciones;Eco;2475;1;3;0;neutral o insatisfecho
95912;F;50;SI;Vacaciones;Eco Plus;580;3;3;69;neutral o insatisfecho
19485;F;56;SI;Vacaciones;Eco;84;4;2;0;neutral o insatisfecho
122967;M;40;SI;Negocios;Business;3657;4;3;0;satisfecho
35822;M;39;SI;Negocios;Eco;1065;3;3;37;neutral o insatisfecho
110944;F;65;SI;Vacaciones;Eco;404;3;5;0;neutral o insatisfecho
39647;F;64;SI;Vacaciones;Eco;1172;4;1;15;neutral o insatisfecho
75150;M;29;NO;Negocios;Business;1214;3;4;32;satisfecho
23667;F;40;SI;Negocios;Business;1710;5;5;0;satisfecho
46494;M;41;NO;Negocios;Eco;73;1;1;0;neutral o insatisfecho
97884;F;28;SI;Negocios;Business;2010;3;4;0;satisfecho
60415;F;25;SI;Vacaciones;Eco Plus;1452;2;5;2;neutral o insatisfecho
54234;F;30;SI;Negocios;Business;3702;2;3;4;satisfecho
22180;F;55;SI;Negocios;Eco;565;2;2;0;neutral o insatisfecho
77075;M;47;SI;Negocios;Business;3711;1;5;0;satisfecho
105621;M;40;SI;Negocios;Business;842;4;4;1;satisfecho
48450;M;37;SI;Negocios;Eco;819;2;3;24;satisfecho
119841;F;53;SI;Negocios;Eco;936;3;3;2;neutral o insatisfecho
7816;M;30;NO;Negocios;Eco;650;3;1;2;neutral o insatisfecho
72589;M;23;NO;Negocios;Eco;985;1;3;0;neutral o insatisfecho
111316;F;58;SI;Negocios;Business;3520;5;5;0;satisfecho
24306;F;54;SI;Negocios;Eco Plus;151;1;5;0;satisfecho
59195;M;41;SI;Negocios;Business;1440;5;5;0;satisfecho
113931;F;19;NO;Negocios;Eco;930;2;3;18;satisfecho
122974;M;28;NO;Negocios;Business;650;5;4;1;satisfecho
67237;M;44;SI;Vacaciones;Eco;1121;2;4;71;neutral o insatisfecho
66976;F;40;SI;Negocios;Business;2553;5;2;0;satisfecho
103581;M;31;SI;Negocios;Business;3236;4;3;15;satisfecho
13054;F;54;SI;Vacaciones;Eco Plus;438;1;2;0;neutral o insatisfecho
127331;F;29;NO;Negocios;Business;507;4;4;8;neutral o insatisfecho
72191;M;46;SI;Negocios;Business;2509;2;3;168;neutral o insatisfecho
36853;F;45;SI;Negocios;Business;3444;4;4;0;satisfecho
85267;F;22;SI;Vacaciones;Eco;696;3;5;0;neutral o insatisfecho
47410;M;39;SI;Negocios;Eco;590;4;3;14;neutral o insatisfecho
24142;F;36;SI;Negocios;Eco;134;2;5;3;satisfecho
1635;F;22;SI;Vacaciones;Eco;999;2;4;10;neutral o insatisfecho
23418;F;62;SI;Vacaciones;Eco;541;4;4;49;neutral o insatisfecho
110813;M;63;SI;Vacaciones;Eco;997;4;3;12;neutral o insatisfecho
104208;F;52;SI;Negocios;Business;680;4;4;0;satisfecho
2949;M;22;SI;Negocios;Business;2177;4;4;0;neutral o insatisfecho
3942;F;20;NO;Negocios;Eco;765;2;2;0;neutral o insatisfecho
109051;F;39;NO;Negocios;Business;781;5;1;20;neutral o insatisfecho
42291;F;76;SI;Negocios;Eco;434;5;4;0;satisfecho
73691;M;20;NO;Negocios;Business;204;4;3;0;satisfecho
61299;F;42;SI;Vacaciones;Eco;862;2;1;0;neutral o insatisfecho
44500;M;38;SI;Negocios;Business;411;3;1;0;satisfecho
90656;F;47;SI;Negocios;Business;1831;4;2;0;neutral o insatisfecho
40308;M;60;SI;Vacaciones;Eco;387;2;1;0;neutral o insatisfecho
95103;M;64;SI;Vacaciones;Eco;562;2;5;64;neutral o insatisfecho
107695;F;30;SI;Negocios;Business;251;5;5;3;satisfecho
73025;F;25;SI;Vacaciones;Eco;1096;2;5;0;neutral o insatisfecho
99664;F;57;SI;Vacaciones;Eco;1050;3;5;69;neutral o insatisfecho
12945;F;20;SI;Vacaciones;Eco;456;4;4;0;neutral o insatisfecho
12681;F;44;NO;Negocios;Eco;689;5;4;0;neutral o insatisfecho
29485;F;36;SI;Negocios;Eco;1107;5;3;36;satisfecho
15592;F;55;SI;Negocios;Business;2850;1;5;0;satisfecho
62654;F;45;SI;Vacaciones;Eco;1846;5;4;0;neutral o insatisfecho
11293;F;58;SI;Vacaciones;Eco;247;5;2;110;neutral o insatisfecho
11039;F;46;SI;Vacaciones;Eco;312;3;4;0;satisfecho
62227;M;52;SI;Vacaciones;Eco;2454;1;3;0;neutral o insatisfecho
23361;F;38;SI;Negocios;Eco;1014;4;3;10;satisfecho
52465;M;34;SI;Negocios;Eco Plus;370;2;4;0;neutral o insatisfecho
64626;M;49;SI;Negocios;Business;1957;4;4;9;satisfecho
108869;F;69;SI;Vacaciones;Eco Plus;1892;1;1;0;neutral o insatisfecho
124007;F;30;SI;Negocios;Eco;184;2;2;4;neutral o insatisfecho
128910;F;46;SI;Negocios;Eco;748;1;4;0;satisfecho
127032;M;51;SI;Negocios;Business;646;5;5;0;satisfecho
36906;M;60;SI;Negocios;Business;572;2;5;0;satisfecho
117486;F;32;NO;Negocios;Eco;507;2;4;13;neutral o insatisfecho
41475;M;54;SI;Negocios;Business;1428;5;5;48;satisfecho
93626;M;43;SI;Negocios;Eco;577;1;4;8;satisfecho
58855;M;48;SI;Negocios;Business;488;4;4;0;satisfecho
127177;F;38;SI;Vacaciones;Eco;304;1;1;0;neutral o insatisfecho
105946;M;60;SI;Vacaciones;Business;2329;4;1;8;neutral o insatisfecho
98411;F;40;NO;Negocios;Business;462;5;5;19;neutral o insatisfecho
40422;F;23;SI;Negocios;Business;290;1;2;0;neutral o insatisfecho
115110;F;49;SI;Negocios;Business;2956;4;2;23;satisfecho
92743;F;54;SI;Vacaciones;Eco;1276;5;3;0;neutral o insatisfecho
88117;F;22;NO;Negocios;Business;594;3;5;0;satisfecho
28817;M;35;SI;Negocios;Eco;1050;4;2;0;satisfecho
46976;M;18;SI;Vacaciones;Eco;776;3;3;0;satisfecho
20072;M;70;SI;Vacaciones;Eco;723;3;2;3;neutral o insatisfecho
92276;M;60;SI;Negocios;Eco;2036;3;1;5;neutral o insatisfecho
35303;F;42;NO;Negocios;Eco;972;4;5;0;neutral o insatisfecho
25916;M;44;NO;Negocios;Eco;594;5;2;13;satisfecho
119623;M;43;SI;Vacaciones;Eco Plus;335;2;1;0;neutral o insatisfecho
88317;F;52;NO;Negocios;Business;515;3;4;0;satisfecho
114494;M;51;SI;Negocios;Business;2521;5;3;0;satisfecho
56634;F;36;SI;Negocios;Business;2513;4;1;58;neutral o insatisfecho
13912;F;30;SI;Negocios;Eco;192;5;3;0;satisfecho
86355;M;43;SI;Negocios;Business;3091;5;3;3;satisfecho
72523;M;39;SI;Negocios;Business;3944;4;4;0;satisfecho
106204;M;43;SI;Negocios;Business;302;4;5;0;satisfecho
65958;M;60;NO;Negocios;Business;1372;4;5;18;neutral o insatisfecho
25537;F;26;SI;Vacaciones;Eco;516;4;3;44;neutral o insatisfecho
43000;M;34;SI;Negocios;Business;3250;1;4;0;satisfecho
19834;F;70;SI;Vacaciones;Eco;413;1;3;3;neutral o insatisfecho
116996;F;22;NO;Negocios;Business;338;2;5;37;satisfecho
96447;F;27;SI;Negocios;Business;1608;4;3;0;satisfecho
15342;M;42;SI;Negocios;Business;2944;4;5;0;satisfecho
19745;F;34;SI;Vacaciones;Eco Plus;409;3;3;1;neutral o insatisfecho
45596;M;54;SI;Negocios;Eco;230;4;4;0;satisfecho
91447;F;46;SI;Negocios;Business;859;4;5;0;satisfecho
28731;M;28;NO;Negocios;Eco;2149;3;3;0;neutral o insatisfecho
55233;F;34;SI;Negocios;Business;1009;4;3;11;neutral o insatisfecho
94283;M;32;SI;Negocios;Business;2220;4;4;0;satisfecho
13818;F;24;SI;Negocios;Business;2604;5;3;9;satisfecho
127086;M;32;SI;Negocios;Business;304;3;2;0;neutral o insatisfecho
115458;F;48;SI;Negocios;Business;358;5;3;16;satisfecho
89254;M;44;SI;Negocios;Business;2262;5;3;0;satisfecho
42758;M;40;SI;Negocios;Eco;493;1;1;0;neutral o insatisfecho
41737;F;29;SI;Negocios;Business;2157;5;3;0;satisfecho
96559;F;38;NO;Negocios;Business;436;3;4;0;neutral o insatisfecho
21360;M;68;SI;Vacaciones;Eco;674;3;3;24;neutral o insatisfecho
84725;M;24;NO;Negocios;Eco;547;3;4;0;neutral o insatisfecho
78863;M;57;SI;Negocios;Business;2617;4;4;0;satisfecho
46569;M;47;SI;Negocios;Business;2848;3;5;54;satisfecho
6549;F;27;NO;Negocios;Business;473;1;4;62;satisfecho
69769;M;58;SI;Vacaciones;Eco Plus;1085;1;3;0;neutral o insatisfecho
73689;M;70;SI;Negocios;Eco;204;3;2;0;neutral o insatisfecho
72859;M;29;SI;Negocios;Business;700;2;2;3;neutral o insatisfecho
77635;M;50;SI;Negocios;Business;2828;4;4;0;satisfecho
123256;F;43;SI;Vacaciones;Eco;650;3;2;0;neutral o insatisfecho
100763;F;44;SI;Negocios;Business;1504;4;4;0;satisfecho
1117;M;29;SI;Vacaciones;Eco;229;1;3;0;neutral o insatisfecho
7793;M;60;SI;Negocios;Business;3202;5;5;0;satisfecho
78425;M;52;SI;Negocios;Business;3067;5;5;6;satisfecho
72873;M;64;SI;Vacaciones;Eco Plus;700;1;2;5;neutral o insatisfecho
8323;F;47;SI;Vacaciones;Eco Plus;294;5;1;7;neutral o insatisfecho
29654;F;49;SI;Vacaciones;Eco;1448;4;2;8;neutral o insatisfecho
10690;M;56;SI;Negocios;Business;2016;2;3;21;neutral o insatisfecho
73225;F;30;SI;Negocios;Business;946;1;2;43;neutral o insatisfecho
125635;M;39;NO;Negocios;Eco;899;3;1;0;neutral o insatisfecho
59874;M;58;SI;Negocios;Business;2615;5;4;19;satisfecho
87671;F;49;SI;Negocios;Business;3670;4;1;9;neutral o insatisfecho
92972;F;52;SI;Vacaciones;Business;738;4;1;0;neutral o insatisfecho
46060;F;49;SI;Negocios;Eco Plus;964;1;5;0;satisfecho
11191;M;55;SI;Vacaciones;Eco;312;3;3;106;neutral o insatisfecho
35512;M;38;SI;Vacaciones;Eco;1076;4;2;4;neutral o insatisfecho
25187;M;34;SI;Negocios;Business;577;4;3;27;neutral o insatisfecho
21661;M;30;NO;Negocios;Eco;746;1;2;11;neutral o insatisfecho
94559;F;22;NO;Negocios;Eco;239;2;3;48;neutral o insatisfecho
113194;M;37;NO;Negocios;Business;197;4;5;10;satisfecho
53633;F;22;SI;Vacaciones;Eco;1874;4;4;17;neutral o insatisfecho
111388;F;34;SI;Negocios;Business;2077;1;4;8;satisfecho
13171;M;53;SI;Vacaciones;Eco Plus;427;3;4;20;neutral o insatisfecho
2692;F;60;SI;Negocios;Business;562;5;5;79;satisfecho
28347;F;64;SI;Vacaciones;Eco;867;4;2;0;neutral o insatisfecho
44506;F;44;SI;Vacaciones;Eco;503;5;2;0;neutral o insatisfecho
51395;F;38;SI;Vacaciones;Eco Plus;308;1;3;19;neutral o insatisfecho
112043;F;45;NO;Negocios;Eco;1123;4;2;27;neutral o insatisfecho
94773;F;32;SI;Negocios;Eco;192;3;1;4;neutral o insatisfecho
125989;M;66;SI;Vacaciones;Business;507;5;4;0;neutral o insatisfecho
92747;M;22;SI;Vacaciones;Eco;1276;4;3;0;neutral o insatisfecho
59335;M;26;SI;Negocios;Business;2338;4;5;18;satisfecho
21865;F;61;SI;Negocios;Eco;551;4;3;65;neutral o insatisfecho
125002;F;37;SI;Negocios;Business;3210;3;5;0;satisfecho
39689;M;20;NO;Negocios;Eco;1463;1;5;115;neutral o insatisfecho
41669;F;45;NO;Negocios;Eco;843;2;3;0;neutral o insatisfecho
121924;M;49;SI;Negocios;Business;413;5;4;0;satisfecho
59960;F;52;SI;Negocios;Business;3066;5;3;0;satisfecho
101179;M;63;SI;Vacaciones;Eco;1069;5;3;37;satisfecho
21044;M;47;SI;Negocios;Business;3349;1;5;0;satisfecho
63133;F;57;SI;Negocios;Business;337;3;3;8;neutral o insatisfecho
26764;F;67;SI;Vacaciones;Eco;859;3;1;0;neutral o insatisfecho
75995;F;49;SI;Negocios;Business;3198;5;5;0;satisfecho
38460;M;29;SI;Vacaciones;Eco;1226;4;2;0;neutral o insatisfecho
73942;M;22;SI;Negocios;Business;2330;3;4;12;neutral o insatisfecho
49528;M;41;NO;Negocios;Eco;77;3;3;0;neutral o insatisfecho
116710;M;44;SI;Negocios;Eco Plus;372;5;3;0;satisfecho
116848;M;61;SI;Vacaciones;Business;646;3;4;1;neutral o insatisfecho
65466;M;52;SI;Negocios;Business;3118;4;2;0;satisfecho
10427;M;54;SI;Negocios;Business;3403;5;4;44;satisfecho
46242;F;73;SI;Negocios;Business;1648;2;4;1;neutral o insatisfecho
71375;M;18;NO;Negocios;Eco;258;4;2;19;neutral o insatisfecho
2150;M;49;NO;Negocios;Business;685;4;5;0;neutral o insatisfecho
55436;M;39;SI;Negocios;Business;2521;3;2;0;satisfecho
98279;M;51;SI;Negocios;Business;2486;1;4;0;satisfecho
94506;F;55;SI;Negocios;Business;2082;4;4;1;satisfecho
50459;F;56;SI;Negocios;Eco;190;3;2;13;neutral o insatisfecho
115635;F;41;SI;Negocios;Business;337;5;4;8;satisfecho
124140;M;18;SI;Vacaciones;Eco;529;3;4;22;neutral o insatisfecho
25027;F;58;SI;Negocios;Eco;907;3;5;12;neutral o insatisfecho
123197;F;45;SI;Vacaciones;Eco;507;5;5;0;neutral o insatisfecho
117515;M;63;SI;Negocios;Eco Plus;107;5;3;1;satisfecho
105815;F;42;SI;Vacaciones;Eco;787;4;5;43;neutral o insatisfecho
10698;M;29;SI;Negocios;Business;74;2;2;0;neutral o insatisfecho
9536;F;25;NO;Negocios;Business;288;4;5;0;satisfecho
49137;F;24;NO;Negocios;Eco;86;4;4;0;satisfecho
24088;F;27;SI;Negocios;Business;3163;4;1;0;satisfecho
73858;F;67;SI;Vacaciones;Eco;1810;5;2;0;neutral o insatisfecho
70960;F;42;NO;Negocios;Business;802;5;4;0;neutral o insatisfecho
9155;M;29;SI;Vacaciones;Eco Plus;227;1;4;30;neutral o insatisfecho
25896;M;20;SI;Vacaciones;Eco;907;1;1;13;neutral o insatisfecho
128391;F;43;SI;Negocios;Eco;355;3;3;0;neutral o insatisfecho
2460;M;22;SI;Negocios;Business;2708;1;1;0;neutral o insatisfecho
22830;F;34;NO;Negocios;Eco;151;3;2;15;neutral o insatisfecho
24812;F;21;NO;Negocios;Eco;828;2;3;0;satisfecho
11899;F;38;NO;Negocios;Business;744;4;5;35;neutral o insatisfecho
106792;F;58;SI;Negocios;Business;1642;4;5;13;satisfecho
58673;M;38;SI;Negocios;Business;1744;5;3;0;satisfecho
91642;F;70;SI;Vacaciones;Eco;1184;5;4;0;satisfecho
13246;F;40;SI;Negocios;Eco;657;4;2;0;satisfecho
114811;M;57;SI;Negocios;Business;3821;4;4;181;satisfecho
50682;M;54;SI;Vacaciones;Eco;109;2;2;0;neutral o insatisfecho
39096;F;70;SI;Vacaciones;Eco;984;4;4;0;neutral o insatisfecho
89288;M;70;SI;Negocios;Business;453;4;4;12;neutral o insatisfecho
19957;M;52;SI;Negocios;Eco Plus;343;3;2;188;neutral o insatisfecho
88185;F;45;SI;Negocios;Business;581;4;4;0;satisfecho
114906;F;46;SI;Negocios;Business;1745;4;5;0;satisfecho
62645;F;30;SI;Vacaciones;Eco;1652;3;3;37;neutral o insatisfecho
86850;M;28;SI;Vacaciones;Eco;692;4;4;0;satisfecho
91075;F;68;SI;Vacaciones;Eco;270;4;4;0;neutral o insatisfecho
15828;M;44;SI;Negocios;Eco;195;5;1;98;satisfecho
79081;F;54;SI;Vacaciones;Eco;306;4;5;0;neutral o insatisfecho
116841;F;68;SI;Vacaciones;Business;646;4;4;24;neutral o insatisfecho
52700;F;51;SI;Vacaciones;Eco Plus;119;2;1;1;neutral o insatisfecho
20660;F;51;SI;Negocios;Eco;522;4;5;218;satisfecho
118898;F;25;NO;Negocios;Business;587;1;5;9;satisfecho
79891;F;56;SI;Negocios;Eco;1080;3;3;6;neutral o insatisfecho
56667;F;52;SI;Vacaciones;Eco;937;4;4;0;neutral o insatisfecho
119275;F;52;SI;Negocios;Business;2593;3;3;54;satisfecho
84768;M;51;SI;Negocios;Business;547;4;5;0;satisfecho
111848;F;60;SI;Negocios;Business;628;5;4;4;satisfecho
72025;F;30;NO;Negocios;Business;3711;2;5;0;neutral o insatisfecho
97823;F;58;SI;Negocios;Business;3929;5;4;66;satisfecho
115238;M;37;NO;Negocios;Business;358;4;4;2;satisfecho
43485;F;19;NO;Negocios;Eco;679;1;1;64;neutral o insatisfecho
115024;F;53;SI;Negocios;Business;337;4;5;32;satisfecho
46680;F;62;SI;Vacaciones;Eco;125;4;2;5;neutral o insatisfecho
91493;M;36;NO;Negocios;Business;391;3;3;8;neutral o insatisfecho
52952;F;23;SI;Vacaciones;Eco;1448;1;4;0;neutral o insatisfecho
104608;M;51;SI;Negocios;Business;1738;4;5;0;satisfecho
69260;F;40;SI;Negocios;Business;733;3;1;0;neutral o insatisfecho
98616;F;51;SI;Negocios;Business;861;5;4;0;satisfecho
93715;F;26;SI;Vacaciones;Eco Plus;689;3;4;17;neutral o insatisfecho
28189;M;64;SI;Vacaciones;Eco;933;4;1;0;neutral o insatisfecho
45598;M;58;SI;Negocios;Business;1521;3;1;0;neutral o insatisfecho
44737;M;85;SI;Negocios;Eco Plus;67;1;5;0;neutral o insatisfecho
37539;M;22;NO;Negocios;Eco;828;1;3;23;neutral o insatisfecho
74103;F;51;SI;Negocios;Business;592;5;5;0;satisfecho
20150;F;61;SI;Negocios;Eco;403;5;5;0;satisfecho
17097;M;49;SI;Vacaciones;Eco;416;3;4;157;neutral o insatisfecho
124352;M;23;NO;Negocios;Business;808;4;3;0;satisfecho
41815;M;63;SI;Negocios;Eco;257;3;1;0;satisfecho
123481;F;51;SI;Negocios;Business;2296;5;3;0;satisfecho
20615;M;74;SI;Negocios;Eco;464;3;4;0;neutral o insatisfecho
42159;M;18;SI;Vacaciones;Business;834;4;5;127;neutral o insatisfecho
38433;M;56;SI;Negocios;Business;2277;5;1;196;satisfecho
97852;F;54;SI;Negocios;Business;2699;4;4;0;satisfecho
30729;M;53;SI;Vacaciones;Eco;532;4;1;0;neutral o insatisfecho
104678;F;22;NO;Negocios;Business;641;2;4;8;satisfecho
